"css-4rbku5 href","css-9pa8cd src","css-4rbku5 href 2","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","css-4rbku5 2","css-4rbku5 href 5","css-901oao 5","css-4rbku5 3","css-4rbku5 href 6","css-901oao 6","css-901oao 7","css-901oao 8","css-901oao 9","css-4rbku5 href 7","css-901oao 10","css-4rbku5 4","css-4rbku5 href 8","css-901oao 11","css-4rbku5 href 9","css-9pa8cd src 2","css-4rbku5 href 10","css-9pa8cd src 3","css-4rbku5 5","css-4rbku5 href 11","css-901oao 12","css-4rbku5 href 13","css-901oao 18","css-901oao 19"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1583198388861865984","20 oct. 2022","Para disminuir los índices delictivos en los negocios de","@SSC_CDMX","https://twitter.com/SSC_CDMX",",","@CANACOMexico","https://twitter.com/CANACOMexico","y","87","225","830","https://twitter.com/OHarfuch/status/1583198388861865984/analytics","","#CDMX","https://twitter.com/hashtag/CDMX?src=hashtag_click","realizaron acciones estratégicas y trabajos coordinados; se logró la reducción del
14.28% en el delito de extorsión, 16 % robo con violencia y 11% robo a repartidor en el último trimestre.","https://twitter.com/OHarfuch/status/1583198388861865984/photo/1","https://pbs.twimg.com/media/FfimilfVQAAGAzb?format=jpg&name=small","https://twitter.com/OHarfuch/status/1583198388861865984/photo/2","https://pbs.twimg.com/media/FfiminQUYAIbuZD?format=jpg&name=small","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1582732582298750976","19 oct. 2022","Muchas gracias al titular de","@CDMX_SIBISO","https://twitter.com/CDMX_SIBISO",",","@RigoSalgadoV","https://twitter.com/RigoSalgadoV",", una muy buena reunión con el propósito de acercar a nuestra policía mucho más con participación ciudadana y generar vínculos de confianza","69","114","739","https://twitter.com/OHarfuch/status/1582732582298750976/analytics","","","","","https://twitter.com/OHarfuch/status/1582732582298750976/photo/1","https://pbs.twimg.com/media/Ffb-5KDWAAIYhlF?format=jpg&name=small","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1582506386864603137","18 oct. 2022","En","@AlcCuauhtemocMX","https://twitter.com/AlcCuauhtemocMx",", compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX","detuvieron a tres hombres, sobre","109","374","1.285","https://twitter.com/OHarfuch/status/1582506386864603137/analytics","","#EjeCentral","https://twitter.com/hashtag/EjeCentral?src=hashtag_click",", quienes se dedicaban a extorsionar a comerciantes en la Zona Centro; en este cobarde delito de extorsión lo que más nos ayuda a combatirlo es la denuncia. Gracias por su confianza!","https://twitter.com/OHarfuch/status/1582506386864603137/photo/1","https://pbs.twimg.com/media/FfYxK5AWYAAXVn3?format=jpg&name=small","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1582464463881400320","18 oct. 2022","La valiente acción de los compañeros que ayer frustraron un robo a cuentahabiente abatiendo a un delincuente e hiriendo al otro, es reconocida por","@SSC_CDMX","https://twitter.com/SSC_CDMX","; el día de hoy fueron ascendidos de grado, son ejemplo de orgullo para nuestra Institución y les espera una gran carrera.","","","","437","870","6.246","https://twitter.com/OHarfuch/status/1582464463881400320/analytics","","","","","https://twitter.com/OHarfuch/status/1582464463881400320/photo/1","https://pbs.twimg.com/media/FfYLCo4UYAA5CYV?format=jpg&name=small","https://twitter.com/OHarfuch/status/1582464463881400320/photo/2","https://pbs.twimg.com/media/FfYLCo2VUAYnwmC?format=jpg&name=360x360","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1582102370577969152","17 oct. 2022","En relación al reporte de disparos en la colonia","@BJAlcaldia","https://twitter.com/BJAlcaldia",", compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX","frustraron el robo a un cuentahabiente; uno de los asaltantes perdió la vida, otro asaltante se encuentra herido y un compañero lesionado con un golpe en la cabeza.","137","530","2.363","https://twitter.com/OHarfuch/status/1582102370577969152/analytics","","#SanPedroDeLosPinos","https://twitter.com/hashtag/SanPedroDeLosPinos?src=hashtag_click","","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1581044803671773187","14 oct. 2022","Gracias a los cóndores de","@SSC_CDMX","https://twitter.com/SSC_CDMX","por su entrega y compromiso, desde 1971 vigilan y cuidan nuestra CDMX. En los sismos y rescates son los primeros en responder.","","","","87","208","1.264","https://twitter.com/OHarfuch/status/1581044803671773187/analytics","","","","","https://twitter.com/OHarfuch/status/1581044803671773187/photo/1","https://pbs.twimg.com/media/FfD_3jaXkAAjt0-?format=jpg&name=small","https://twitter.com/OHarfuch/status/1581044803671773187/photo/2","https://pbs.twimg.com/media/FfD_3jbXkAEEgYI?format=jpg&name=360x360","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1580968364746625024","14 oct. 2022","Agradezco a","@A_QuinteroMX","https://twitter.com/A_QuinteroMX","alcalde de","@IztacalcoAl","https://twitter.com/IztacalcoAl","por la reunión con mi equipo el día de hoy; el Alcalde nos entregó un diagnóstico muy claro y acordamos realizar acciones específicas e inmediatas para mejorar la seguridad y la percepción en ciertas zonas de Iztacalco.","55","106","595","https://twitter.com/OHarfuch/status/1580968364746625024/analytics","","","","","https://twitter.com/OHarfuch/status/1580968364746625024/photo/1","https://pbs.twimg.com/media/FfC6WNjUcAsoUpN?format=jpg&name=small","https://twitter.com/OHarfuch/status/1580968364746625024/photo/2","https://pbs.twimg.com/media/FfC6WNjUcAUkczt?format=jpg&name=medium","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1580646512425455616","13 oct. 2022","En una operación","@SSC_CDMX","https://twitter.com/SSC_CDMX","y","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","detuvieron a 10 personas, incluyendo al líder de una banda dedicada al robo de transporte de carga que generaba pérdidas millonarias a varias empresas que operaba con violencia en","82","340","1.383","https://twitter.com/OHarfuch/status/1580646512425455616/analytics","","#EDOMEX","https://twitter.com/hashtag/EDOMEX?src=hashtag_click",",","https://twitter.com/OHarfuch/status/1580646512425455616/photo/1","https://pbs.twimg.com/media/Fe-Vn9pUoAAXHrv?format=jpg&name=small","https://twitter.com/hashtag/Puebla?src=hashtag_click","","#Morelos","https://twitter.com/hashtag/Morelos?src=hashtag_click",",","https://twitter.com/hashtag/Hidalgo?src=hashtag_click","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1580586788389031942","13 oct. 2022","En la colonia","@AlcaldiaAO","https://twitter.com/AlcaldiaAO",",","@SSC_CDMX","https://twitter.com/SSC_CDMX",", se detuvieron a dos personas que generan violencia en la zona, la detención fue gracias a denuncias ciudadanas, estás denuncias son de las herramientas más útiles para","74","282","1.193","https://twitter.com/OHarfuch/status/1580586788389031942/analytics","","#LasGolondrinas","https://twitter.com/hashtag/LasGolondrinas?src=hashtag_click",", se les aseguró un arma larga.","https://twitter.com/OHarfuch/status/1580586788389031942/photo/1","https://pbs.twimg.com/media/Fe9fTcVUcAAVZwd?format=jpg&name=360x360","https://twitter.com/OHarfuch/status/1580586788389031942/photo/2","https://pbs.twimg.com/media/Fe9fTcWVIAIfp6J?format=jpg&name=small","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1580267109363613696","12 oct. 2022","Felicidades a las y los graduados de","@SSC_CDMX","https://twitter.com/SSC_CDMX","en Investigación y a los Policías preventivos; 427 mujeres y hombres que se integran de inmediato a servir a nuestra CDMX!","","","","91","128","734","https://twitter.com/OHarfuch/status/1580267109363613696/analytics","","","","","https://twitter.com/OHarfuch/status/1580267109363613696/photo/1","https://pbs.twimg.com/media/Fe48j1yUoAEFAiw?format=jpg&name=small","https://twitter.com/OHarfuch/status/1580267109363613696/photo/2","https://pbs.twimg.com/media/Fe48j1xVUAAPtpj?format=jpg&name=small","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1577436938734534657","4 oct. 2022","Termino la revisión al centro comercial sin encontrar ningún artefacto explosivo o algún objeto que ponga en riesgo la seguridad de las personas.","","","","","","","29","170","616","https://twitter.com/OHarfuch/status/1577436938734534657/analytics","","","","Personal de Fuerza de Tarea “Zorros” se encuentra en el Centro Comercial Perisur haciendo una revisión por una amenaza de bomba, al momento sin novedad. Seguimos informando","https://twitter.com/OHarfuch/status/1577436938734534657/photo/1","https://pbs.twimg.com/media/FeQuiIJXgAEKJWJ?format=jpg&name=small","https://twitter.com/OHarfuch/status/1577436938734534657/photo/2","https://pbs.twimg.com/media/FeQuiIHWIAERTZF?format=jpg&name=360x360","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1577399131710099471","4 oct. 2022","Personal de Fuerza de Tarea “Zorros” se encuentra en el Centro Comercial Perisur haciendo una revisión por una amenaza de bomba, al momento sin novedad. Seguimos informando","","","","","","","73","556","2.234","https://twitter.com/OHarfuch/status/1577399131710099471/analytics","","","","","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1577080673872904192","3 oct. 2022","Muchas Felicidades por los logros obtenidos Dra","@Claudiashein","https://twitter.com/Claudiashein",", admiro su integridad, valentía y entrega absoluta para servir a la Ciudad de México. Gracias por su apoyo a la Policía.","@SSC_CDMX","https://twitter.com/SSC_CDMX",".","186","259","1.475","https://twitter.com/OHarfuch/status/1577080673872904192/analytics","","","","","https://twitter.com/OHarfuch/status/1577080673872904192/photo/1","https://pbs.twimg.com/media/FeLqg5OXoAM9S4W?format=jpg&name=small","https://twitter.com/OHarfuch/status/1577080673872904192/photo/2","https://pbs.twimg.com/media/FeLqg5QWYAA5cF0?format=jpg&name=360x360","","","","","",""
"https://twitter.com/martibatres","https://pbs.twimg.com/profile_images/874998965145677824/fSBT9WC2_bigger.jpg","https://twitter.com/martibatres","Martí Batres","@martibatres","·","https://twitter.com/martibatres/status/1576636755809210369","2 oct. 2022","En el Centro de Monitoreo, con el titular de","@SSC_CDMX","https://twitter.com/SSC_CDMX",", estamos dando seguimiento a la Marcha conmemorativa del 2 de octubre.","@OHarfuch","https://twitter.com/OHarfuch","","113","212","881","https://twitter.com/martibatres/status/1576636755809210369/analytics","","","","","https://twitter.com/martibatres/status/1576636755809210369/photo/1","https://pbs.twimg.com/media/FeFWxWjXoAAri-R?format=jpg&name=small","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1575928578205659136","30 sept. 2022","De acuerdo con el Artículo 32 de la Constitución política de la Ciudad de México, hoy inicia la difusión de nuestro","","","de gobierno. 

En materia de seguridad hemos disminuido 54% de los delitos de alto impacto.","","","","1.202","2.445","3.550","https://twitter.com/Claudiashein/status/1575928578205659136/analytics","","#4toInforme","https://twitter.com/hashtag/4toInforme?src=hashtag_click","0:29","","","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1575475496388907008","29 sept. 2022","Lamentablemente perdió la vida un compañero mientras trataba de detener unos delincuentes que fueron denunciados por un ciudadano,nuestro compañero actuó con una valentía ejemplar para todos en","@SSC_CDMX","https://twitter.com/SSC_CDMX",". Los responsables serán detenidos sin duda alguna como en los otros casos.","","","","321","595","3.206","https://twitter.com/OHarfuch/status/1575475496388907008/analytics","","","","","https://twitter.com/OHarfuch/status/1575475496388907008/photo/1","https://pbs.twimg.com/media/Fd02nMBVUAAL54-?format=jpg&name=small","","","","","","","",""
"https://twitter.com/martibatres","https://pbs.twimg.com/profile_images/874998965145677824/fSBT9WC2_bigger.jpg","https://twitter.com/martibatres","Martí Batres","@martibatres","·","https://twitter.com/martibatres/status/1575272871747887107","28 sept. 2022","La","@SSC_CDMX","https://twitter.com/SSC_CDMX","y la","@SeGobCDMX","https://twitter.com/SeGobCDMX","informamos que hubo saldo blanco en la marcha por el aborto libre y seguro realizada esta tarde. Participaron mil 500 mujeres cuya seguridad fue resguardada por 500 mujeres policías.","68","236","782","https://twitter.com/martibatres/status/1575272871747887107/analytics","","","","","","https://pbs.twimg.com/ext_tw_video_thumb/1575272810133454848/pu/img/-_vt_kFARYFOdYsm.jpg","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/martibatres","https://pbs.twimg.com/profile_images/874998965145677824/fSBT9WC2_bigger.jpg","https://twitter.com/martibatres","Martí Batres","@martibatres","·","https://twitter.com/martibatres/status/1575230559076626432","28 sept. 2022","Las Ateneas, mujeres policías de la","@SSC_CDMX","https://twitter.com/SSC_CDMX",", decomisaron a los bloques negros diversos artefactos que podrían ser utilizados para causar daño a otras personas.","","","","93","400","886","https://twitter.com/martibatres/status/1575230559076626432/analytics","","","","","https://twitter.com/martibatres/status/1575230559076626432/photo/1","https://pbs.twimg.com/media/FdxX046VIAAF5MY?format=jpg&name=small","https://twitter.com/martibatres/status/1575230559076626432/photo/2","https://pbs.twimg.com/media/FdxX1NkVsAEeMzm?format=jpg&name=360x360","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1574793060868935683","27 sept. 2022","Hace 50 días les informamos del despliegue de 100 elementos de la Policía de la Ciudad en la la zona de Cuautepec. Hoy presentamos los resultados de esta estrategia junto con","@OHarfuch","https://twitter.com/OHarfuch",". |","twitter.com/i/broadcasts/1","https://twitter.com/i/broadcasts/1YqJDoWgoaVGV","https://","107","409","852","https://twitter.com/Claudiashein/status/1574793060868935683/analytics","YqJDoWgoaVGV","#EnVivo","https://twitter.com/hashtag/EnVivo?src=hashtag_click","…","","","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1574846276688134144","27 sept. 2022","Con el reforzamiento de la Estrategia de Seguridad en Cuautepec,","@TuAlcaldiaGAM","https://twitter.com/TuAlcaldiaGAM","logramos disminuir, en dos meses, el delito de homicidio doloso en 88.4%; robo a negocio con violencia en 68.7 y en este periodo no tenemos registro de robo a bordo de microbús.","","","","225","332","972","https://twitter.com/Claudiashein/status/1574846276688134144/analytics","","#CiudadSegura","https://twitter.com/hashtag/CiudadSegura?src=hashtag_click","","https://twitter.com/Claudiashein/status/1574846276688134144/photo/1","https://pbs.twimg.com/media/Fdr6V0hXEAYaFwq?format=jpg&name=small","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1569773098932785152","13 sept. 2022","Con labores de investigación, detuvimos a 4 generadores de violencia, gracias al trabajo coordinado con","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX",",","@Alc_Iztapalapa","https://twitter.com/Alc_Iztapalapa","y @SSPCDMexico; uno de ellos, líder de un grupo que opera en","85","239","1.048","https://twitter.com/OHarfuch/status/1569773098932785152/analytics","","#CNI","https://twitter.com/hashtag/CNI?src=hashtag_click","relacionado con la comercialización de droga, armas y combustible.","https://twitter.com/OHarfuch/status/1569773098932785152/photo/1","https://pbs.twimg.com/media/Fcj0RUBaUAALfbo?format=jpg&name=small","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1569463852638830592","12 sept. 2022","Gracias a","@JoseCarlosXoch","https://twitter.com/JoseCarlosXoch",", alcalde de","@XochimilcoAl","https://twitter.com/XochimilcoAl","por la reunión de hoy para reforzar y corregir de manera puntual  las estrategias de seguridad en beneficio de los habitantes de la demarcación. Hay un compromiso absoluto de","59","118","830","https://twitter.com/OHarfuch/status/1569463852638830592/analytics","","","","para trabajar de manera más coordinada.","https://twitter.com/OHarfuch/status/1569463852638830592/photo/1","https://pbs.twimg.com/media/FcfbDbpaAAAXAo2?format=jpg&name=small","","","@SSC_CDMX","https://twitter.com/SSC_CDMX","","","",""
"https://twitter.com/Claudiashein","https://pbs.twimg.com/profile_images/1658185823010066433/ADCtGM0f_bigger.jpg","https://twitter.com/Claudiashein","Dra. Claudia Sheinbaum","@Claudiashein","·","https://twitter.com/Claudiashein/status/1568630934605291521","10 sept. 2022","Para dar resultados en seguridad es imprescindible la coordinación y contar con el mejor equipo. 

Nuestra estrategia de seguridad requiere atención diaria para seguir reduciendo los delitos.","","","","pic.twitter.com/cgctfmefna","https://twitter.com/Claudiashein/status/1568630934605291521/photo/1","https://","292","400","1.149","https://twitter.com/Claudiashein/status/1568630934605291521/analytics","","","","","","","","","","","","https://twitter.com/OHarfuch","retwitteó","Omar Garcia Harfuch"
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1567460606227144704","7 sept. 2022","En seguimiento a un triple homicidio ocurrido en la colonia Roma en el mes de Mayo,","@SSC_CDMX","https://twitter.com/SSC_CDMX","detuvo a dos presuntos responsables, la detención es resultado de una investigación en conjunto con","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX",". Hay tres detenidos en total
Agradecemos el gran apoyo de","74","252","1.106","https://twitter.com/OHarfuch/status/1567460606227144704/analytics","","","",".","https://twitter.com/OHarfuch/status/1567460606227144704/photo/1","https://pbs.twimg.com/media/FcC9HRNX0AEc0ID?format=jpg&name=small","https://twitter.com/OHarfuch/status/1567460606227144704/photo/2","https://pbs.twimg.com/media/FcC9HRLXgAEi3ax?format=jpg&name=small","@PGJE_Hidalgo","https://twitter.com/PGJE_Hidalgo","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1567282158179418114","6 sept. 2022","Muchas gracias a la Alcaldesa","@ClaraBrugadaM","https://twitter.com/ClaraBrugadaM","por su constante apoyo y coordinación con","@SSC_CDMX","https://twitter.com/SSC_CDMX",", estoy seguro que los acuerdos de hoy se verán reflejados en acciones claras y contundentes en beneficio de los habitantes de","49","120","643","https://twitter.com/OHarfuch/status/1567282158179418114/analytics","#Iztapalapa","","",".","https://twitter.com/ClaraBrugadaM/status/1567280351235477505/photo/1","https://pbs.twimg.com/media/FcAZLH7XgAAlYQM?format=jpg&name=small","","","@Alc_Iztapalapa","https://twitter.com/Alc_Iztapalapa","de las familias de","","#seguridad","."
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1566895682031607815","5 sept. 2022","La documentación publicada por","@elpaismexico","https://twitter.com/elpaismexico","corrobora lo que desde un inicio he manifestado. 
El 06 de septiembre de 2014, recibí instrucciones de trasladarme a Michoacán para apoyar a la recién creada División de Gendarmería.","","https://twitter.com/OHarfuch/status/1566895682031607815/analytics","202","548","2.036","","","","","","","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1566895683289944067","5 sept. 2022","A partir del 08 de septiembre estuve comisionado en Michoacán, y fue hasta inicios del mes de octubre de 2014, cuando me instruyeron trasladarme a Iguala, junto con personal de la División de Gendarmería.","","","","","https://twitter.com/OHarfuch/status/1566895683289944067/analytics","24","152","696","","","","","","","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1566895684925759491","5 sept. 2022","La minuta confirma que yo iba por parte de Gendarmería y no como Coordinador Estatal de la Policía Federal en Guerrero . Como el mismo documento señala, no tuve intervención alguna durante las reuniones.","","","","","","","51","162","810","https://twitter.com/OHarfuch/status/1566895684925759491/analytics","","","","","","","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1565829509194170368","2 sept. 2022","Compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX","detuvieron esta tarde a un hombre relacionado con los delitos de extorsión,robo, homicidio y secuestro en","@AzcapotzalcoMx","https://twitter.com/AzcapotzalcoMx","tras cumplimentar una orden de aprehensión en su contra por el delito de homicidio calificado.","90","255","1.082","https://twitter.com/OHarfuch/status/1565829509194170368/analytics","","","","","https://twitter.com/OHarfuch/status/1565829509194170368/photo/1","https://pbs.twimg.com/media/Fbrxo1cWQAA55We?format=jpg&name=small","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1565687839106519041","2 sept. 2022","De este caso faltan personas por detener y continuamos la investigación con","@FiscaliaCDMX","https://twitter.com/FiscaliaCDMX","","","https://twitter.com/OHarfuch/status/1565676253214031872/photo/1","","31","113","447","https://twitter.com/OHarfuch/status/1565687839106519041/analytics","@Alcaldia_Coy","","https://twitter.com/OHarfuch/status/1565676253214031872/photo/2","","","https://pbs.twimg.com/media/FbpmQIMXgAE-KFH?format=jpg&name=360x360","","https://pbs.twimg.com/media/FbpmQINXEAMRav5?format=jpg&name=240x240","","","y","","@TlalpanAl","; se le aseguró un arma de fuego."
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1565676253214031872","2 sept. 2022","En atención a las denuncias recibidas ayer en el gabinete de seguridad por robos a iglesias, compañeros de","@SSC_CDMX","https://twitter.com/SSC_CDMX","detuvieron a un hombre relacionado con  9 eventos ocurridos en las alcaldías","@TlalpanAl","https://twitter.com/TlalpanAl","y","59","256","971","https://twitter.com/OHarfuch/status/1565676253214031872/analytics","","","","; se le aseguró un arma de fuego.","https://twitter.com/OHarfuch/status/1565676253214031872/photo/1","https://pbs.twimg.com/media/FbpmQIMXgAE-KFH?format=jpg&name=360x360","https://twitter.com/OHarfuch/status/1565676253214031872/photo/2","https://pbs.twimg.com/media/FbpmQINXEAMRav5?format=jpg&name=small","@Alcaldia_Coy","https://twitter.com/Alcaldia_Coy","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1560667313879142401","19 ago. 2022","Hoy","@SSC_CDMX","https://twitter.com/SSC_CDMX","en seguimiento a los grupos generadores de violencia en","@AlcaldiaAO","https://twitter.com/AlcaldiaAO","detuvo al responsable de un doble feminicidio ocurrido en Mayo en la Colonia Las Golondrinas, es responsable también de otros hechos violentos en la zona.","140","419","1.932","https://twitter.com/OHarfuch/status/1560667313879142401/analytics","","","","","https://twitter.com/OHarfuch/status/1560667313879142401/photo/1","https://pbs.twimg.com/media/FaiapjJWAAIgH_s?format=jpg&name=small","","","","","","","",""
"https://twitter.com/OHarfuch","https://pbs.twimg.com/profile_images/1230959548527022080/VQiMVUJI_bigger.jpg","https://twitter.com/OHarfuch","Omar Garcia Harfuch","@OHarfuch","·","https://twitter.com/OHarfuch/status/1560459798805610498","18 ago. 2022","En una operación coordinada de","@SEDENAmx","https://twitter.com/SEDENAmx","y","@SSC_CDMX","https://twitter.com/SSC_CDMX","fue detenido en","176","978","3.666","https://twitter.com/OHarfuch/status/1560459798805610498/analytics","","","","José Bernabé “N”, uno de los principales generadores de violencia en Colima. La Ciudad de México no es,  ni será refugio de criminales. Gracias a","https://twitter.com/OHarfuch/status/1560459798805610498/photo/1","https://pbs.twimg.com/media/Fafd6m5WQAAlWdr?format=jpg&name=small","","","@AlcaldiaMHmx","https://twitter.com/AlcaldiaMHmx","por su constante apoyo a la CDMX.","","",""
